date,open,high,low,volume,rsi_14,macd,cci,adx,stoch_slowk,stoch_slowd,willr,momentum,roc,ema8,ema20,ema200,Sto_rsi_fastk,Sto_rsi_fastd,adosc,obv,BB_upper,BB_middle,BB_lower,adj_close
2014-03-12,26400,26400,25860,12579250,43.11856203,55.03797527,-198.7169206,16.20495828,25.01899252,45.36894687,-98.21428571,-960,-3.576751118,26376.78522,26342.87746,27659.09265,0,3.244818695,214397.6106,-492068800,27063.02501,26476.01904,25889.01308,25880
2014-03-13,25880,26260,25800,11750200,42.0988603,4.05373628,-181.5324165,16.28464648,14.26630435,31.58748247,-100,-1020,-3.803131991,26248.61073,26291.17484,27640.59421,0,3.244818695,-5124705.993,-503819000,27054.67817,26317.98285,25581.28752,25800
2014-03-14,25400,25700,25400,10836800,38.42873472,-59.86900067,-223.035774,17.15210549,3.502415459,14.26257078,-93.67088608,-1480,-5.485544848,26082.25279,26215.82486,27619.29477,0,-3.38E-14,-7992359.952,-514655800,26841.2589,26115.76872,25390.27854,25500
2014-03-17,25500,25520,25160,8820000,36.37944845,-123.6276236,-187.7617966,18.36596606,6.642512077,8.137077295,-91.20879121,-1180,-4.452830189,25912.86328,26130.50821,27596.41621,0,-3.38E-14,-8750731.122,-523475800,26655.57707,25888.41086,25121.24464,25320
2014-03-18,25400,25660,25320,11045600,40.90450818,-153.0267997,-119.3940385,19.0352702,17.39520025,9.180042595,-78.02197802,-740,-2.813688213,25834.44922,26076.17409,27576.15336,100,33.33333333,-6818302.06,-512430200,26109.64487,25702.03722,25294.42956,25560
2014-03-19,25600,25700,25360,7638550,38.68229816,-188.6754215,-102.0082753,19.52456462,21.28408914,15.10726715,-87.91208791,-1220,-4.586466165,25733.4605,26009.8718,27554.30109,50.89103457,50.29701152,-7552429.957,-520068750,25886.31582,25552.0345,25217.75318,25380
2014-03-20,25400,25440,25240,5939400,36.99869198,-225.6231973,-108.4022039,20.2156463,22.35762644,20.34563861,-95.18072289,-1280,-4.826546003,25623.80261,25936.55067,27531.27322,0,50.29701152,-9055979.555,-526008150,25656.66487,25423.42679,25190.18872,25240
2014-03-21,25380,25460,25240,8321300,41.32076421,-234.4498228,-82.86099865,20.78388229,30.12345679,24.58839079,-81.92771084,-1320,-4.929051531,25587.40203,25891.16489,27510.66354,100,50.29701152,-6200110.795,-517686850,25566.75815,25345.34451,25123.93087,25460
2014-03-24,25200,25480,25180,7073900,41.32076421,-238.6934772,-72.87743641,21.44020633,41.40550807,31.29553044,-81.92771084,-940,-3.560606061,25559.09047,25850.10157,27490.25892,100,66.66666667,-2517472.896,-517686850,25525.79839,25312.63178,25099.46518,25460
2014-03-25,25380,25400,24820,13625000,34.78008154,-280.7796056,-103.7037037,22.74720254,41.01269101,37.51388529,-93.87755102,-1500,-5.67322239,25421.51481,25763.42523,27464.88321,0,66.66666667,-3323418.164,-531311850,25640.80939,25250.19962,24859.58984,24940
2014-03-26,25380,25800,24960,17444700,47.78829229,-249.9265198,-35.90894517,22.53345238,52.42614528,44.94811479,-55.10204082,-180,-0.695517774,25483.40041,25757.38473,27447.32219,100,66.66666667,878024.0602,-513867150,25763.54925,25252.55023,24741.55121,25700
2014-03-27,25800,26660,25700,20877850,58.93106108,-146.3245122,111.3358912,21.64065471,67.81076067,53.74986565,0,860,3.333333333,25744.86698,25843.34809,27439.48813,100,66.66666667,9159927.783,-492989300,26555.60244,25424.68423,24293.76602,26660
2014-03-28,26400,26760,26400,10648700,59.32061985,-60.29644915,150.9159964,21.0057512,95.56771162,71.93487252,-3.092783505,1200,4.705882353,25957.11877,25924.93399,27432.13004,100,100,13974073.75,-482340600,27083.52228,25705.84888,24328.17548,26700
2014-03-31,26900,26900,26440,13259850,60.91755015,20.55512675,153.4286306,20.68767005,98.32804652,87.23550627,-1.923076923,1540,6.082148499,26157.75904,26013.98789,27426.43721,100,100,18158423.3,-469080750,27508.7732,26030.69878,24552.62436,26860
2014-04-01,26900,26900,26620,11081000,59.65652351,77.28436569,130.9035277,20.39230898,96.26619085,96.72064967,-5.769230769,1220,4.773082942,26296.03481,26086.94143,27420.005,21.03433407,73.67811136,18723118.73,-480161750,27177.38801,26326.2241,25475.06019,26780
2014-04-02,27000,27140,26860,13100050,63.33471316,149.5675658,131.427285,20.59312078,97.29711869,97.29711869,0,1760,6.934594169,26483.58263,26187.23272,27417.21888,100,73.67811136,21420226.52,-467061700,26942.11904,26601.20263,26260.28622,27140
2014-04-03,27020,27900,27020,19098800,68.9278803,257.1448016,144.6071071,21.95193364,95.71592211,96.42641055,-3.246753247,2560,10.14263074,26776.11982,26340.8296,27421.02764,100,73.67811136,25272074.81,-447962900,27713.89661,26912.93719,26111.97776,27800
2014-04-04,27540,27940,27540,18400350,65.65922441,322.5441197,127.2871917,23.26531046,90.22222222,94.41175434,-10.8974359,2140,8.405341712,26959.20431,26460.75059,27422.80846,41.55983884,80.51994628,20452109.81,-466363250,28004.53412,27199.98705,26395.43997,27600
2014-04-07,27940,27940,27480,10761750,68.40244866,397.2296923,114.9731183,24.29474265,90.22222222,92.05345552,0,2480,9.740769835,27177.1589,26601.63149,27427.95465,83.92514684,75.16166189,20045216.42,-455601500,28331.05201,27468.46056,26605.86912,27940
2014-04-08,27740,27980,27500,10608200,67.37954136,446.430871,99.77900552,25.31044951,89.46825397,89.97089947,-3.164556962,2940,11.7882919,27333.34581,26723.38087,27432.45261,62.71149534,62.73216034,20025413.85,-466209700,28269.11258,27689.67837,27110.24416,27880
2014-04-09,27880,27900,27280,16061600,59.97457523,443.196115,72.17746447,25.52433958,77.57936508,85.75661376,-17.72151899,1720,6.692607004,27352.6023,26789.72555,27432.32871,0,48.87888073,15394283.38,-482271300,28182.04575,27797.87912,27413.71249,27420
2014-04-10,27380,27600,27200,9999200,61.74618917,449.9700684,58.8036356,25.46583681,61.34004884,76.12922263,-12.02531646,940,3.52588147,27407.57957,26866.89455,27433.99708,23.92467309,28.87872281,15281813.34,-472272100,28220.73311,27833.24892,27445.76473,27600
2014-04-11,27240,27360,27180,10659350,57.20179272,426.2178088,34.12649573,25.34473601,35.98290598,58.3007733,-21.51898734,600,2.247191011,27383.673,26908.14268,27432.66377,0,7.97489103,14977084.23,-482931450,28291.38968,27791.40568,27291.42168,27300
2014-04-14,27300,27720,27300,10586000,58.30340822,410.7285137,45.56962025,25.92315237,31.26068376,42.86121286,-19.20529801,540,2.010424423,27387.30122,26954.98624,27432.33876,24.24118396,16.05528568,11726535.87,-472345450,28125.02266,27716.31739,27307.61211,27400
2014-04-15,27720,27740,27380,10969800,58.30340822,393.9123592,41.78508246,26.49607079,24.35185185,30.53181387,-25.43859649,620,2.315160568,27390.12317,26997.3685,27432.01698,100,41.41372799,6228147.681,-472345450,27830.5319,27635.55498,27440.57806,27400
2014-04-16,27400,27840,27260,9308550,60.6526071,392.2026956,45.33110508,26.58393197,40.56397306,32.05883623,-24.05063291,460,1.694915254,27436.76247,27054.76198,27433.68845,100,74.74706132,3923268.944,-463036900,27826.88185,27586.88185,27346.88185,27600
2014-04-17,27520,27600,27320,7241650,57.18307118,370.4392532,9.442669507,26.66551735,42.50841751,35.80808081,-37.66233766,-400,-1.438848921,27428.59303,27087.64179,27433.35324,0,66.66666667,1636205.466,-470278550,27741.08649,27545.12731,27349.16813,27400
2014-04-18,27400,27580,27400,9518350,59.19410553,361.930126,19.24574209,26.7412752,49.56461163,44.21233407,-30.88235294,-40,-0.144927536,27457.79458,27132.62829,27434.61341,57.96263215,52.65421072,2907393.9,-460760200,27703.22607,27525.05761,27346.88915,27560
2014-04-21,27580,27720,27500,3299250,59.70366423,354.3297542,44.68864469,27.13869689,47.89272031,46.65524982,-33.92857143,-340,-1.216893343,27489.39578,27177.13988,27436.25905,100,52.65421072,3067684.144,-457460950,27712.24964,27527.03625,27341.82286,27600
2014-04-22,27480,27680,27420,6084300,57.7617227,336.3598931,-14.21975993,27.15309864,50.57471264,49.34401486,-50,-380,-1.362984218,27491.75228,27207.88846,27436.89329,0,52.65421072,2109794.882,-463545250,27681.00814,27530.06444,27379.12074,27500
2014-04-23,27880,27900,27640,9500750,61.53440578,340.7839632,118.878357,27.68556601,59.77011494,52.7458493,-25,360,1.312910284,27555.80733,27262.37527,27440.30728,100,66.66666667,1758667.397,-454044500,27813.16192,27561.95683,27310.75173,27780
2014-04-24,28180,28180,27980,10546200,65.76796811,369.0844858,220.0864253,28.74312602,71.85381668,60.73288142,-4,540,1.956521739,27685.62792,27345.95858,27447.2694,100,66.66666667,3468510.935,-443498300,28118.25247,27654.94264,27191.63281,28140
2014-04-25,28400,28560,27960,15269800,62.4767684,374.2876361,190.4830225,30.34051949,74.43498224,68.68630462,-42.02898551,680,2.490842491,27751.04394,27406.34348,27452.5702,22.25933039,74.08644346,-681994.6722,-458768100,28233.87963,27761.94743,27290.01523,27980
2014-04-28,28080,28120,27640,9431450,58.16653872,356.5489347,72.24546722,30.53284212,57.9397211,68.07617334,-57.97101449,360,1.313868613,27753.03417,27440.02505,27455.62921,0,40.75311013,-3818387.223,-468199550,28264.77662,27831.29767,27397.81872,27760
2014-04-29,27780,27900,27020,10909200,48.91571704,293.9154913,-80.61178587,28.81358854,30.21189337,54.19553224,-88.31168831,-200,-0.729927007,27630.13769,27417.16552,27453.08563,0,7.419776796,-6805440.709,-479108750,28431.63005,27795.3408,27159.05156,27200
2014-04-30,27600,27620,26520,15047300,44.30820174,214.3717338,-173.7950587,27.4178874,19.39317992,35.8482648,-83.33333333,-740,-2.68115942,27458.99598,27364.10214,27447.18428,0,-4.86E-14,-9236801.12,-494156050,28614.08336,27647.24107,26680.39879,26860
2014-05-02,27080,27180,26880,14943350,45.28760402,154.3944681,-158.9641434,26.12187919,15.98760716,21.86422682,-80.39215686,-480,-1.751824818,27339.2191,27321.8067,27441.93867,21.25662576,7.085541921,-12878521.04,-479212700,28352.81244,27452.89244,26552.97245,26920
2014-05-07,27000,27120,26800,14189700,44.72293547,102.4533685,-144.2508711,25.09145096,19.59150327,18.32409678,-82.35294118,-680,-2.467343977,27237.17041,27279.72987,27436.34724,42.34559632,21.20074069,-15454993.18,-493402400,27940.58378,27258.75096,26576.91814,26880
2014-05-08,27100,27100,26880,16281900,46.86342804,70.16386471,-105.1771511,24.13462474,25.63015061,20.40308701,-76.47058824,-600,-2.173913043,27184.46587,27253.08893,27432.00547,100,54.53407403,-14633041.08,-477120500,27355.2559,27107.9019,26860.5479,27000
2014-05-09,27120,27160,26520,13157050,42.43898662,20.13460826,-118.8796156,24.01748479,24.54874835,23.25680074,-91.17647059,-800,-2.909090909,27076.80679,27200.41379,27424.72184,0,47.44853211,-14798032.65,-490277550,27169.17007,26972.23353,26775.29699,26700
2014-05-12,26720,27900,26640,15944800,57.65229241,65.26684769,0.177237625,22.55920451,47.00043917,32.39311271,-39.21568627,-20,-0.07199424,27228.6275,27253.70772,27428.05794,100,66.66666667,-9574318.156,-474332750,27713.92176,26979.14016,26244.35856,27760
2014-05-13,27760,28500,27760,12107400,60.21613965,119.0283818,102.4661893,22.2850626,60.32206119,43.95708291,-27.45098039,-140,-0.497512438,27400.04361,27324.78317,27433.74891,100,66.66666667,-7920481.459,-462225350,28152.36343,27123.62439,26094.88536,28000
2014-05-14,28180,28300,28020,11103750,63.21417938,183.7244169,104.1666667,22.03050225,84.8338457,64.05211536,-12.74509804,320,1.143674053,27600.03392,27417.66097,27442.36832,100,100,-2990856.769,-451121600,28581.5839,27370.27717,26158.97044,28300
2014-05-15,28280,28380,28060,6806700,61.54917222,224.3412602,88.15533981,21.93159911,83.16498316,76.10696335,-17.64705882,440,1.585014409,27733.35972,27492.16945,27449.90694,44.46347225,81.48782408,-973017.0756,-457928300,28787.39316,27634.56013,26481.7271,28200
2014-05-16,28000,28740,27980,15856500,65.11177693,282.3249265,101.1820331,22.42324856,88.72534873,85.57472586,-8.108108108,1360,5,27917.05756,27593.86759,27460.95264,100,81.48782408,2596313.634,-442071800,28449.77907,27908.13712,27366.49517,28560
2014-05-19,28560,29000,28160,19281050,68.59371242,356.4451787,120.8094066,23.25670797,91.01708328,87.63580506,-1.612903226,2100,7.8183172,28148.82254,27723.97544,27475.86854,100,81.48782408,9371071.169,-422790750,28866.38201,28203.58792,27540.79384,28960
2014-05-20,28900,29080,28700,16007300,69.09200977,415.2408728,128.4357821,24.14350243,94.24940651,91.33061284,-2.34375,2100,7.80089153,28342.41753,27847.40635,27491.23303,100,100,14775490.15,-406783450,29157.50165,28489.80112,27822.10059,29020
2014-05-21,28700,29000,28700,10842500,65.36889399,440.6193697,99.91015274,24.96695442,89.22776149,91.49808376,-10.15625,1940,7.217261905,28448.54697,27940.03432,27504.45459,0,66.66666667,14953185.17,-417625950,29312.19704,28710.01434,28107.83165,28820
2014-05-22,28820,28960,28520,9540000,60.13436746,431.5498801,72.68760908,25.16100732,73.33333333,85.60350044,-21.875,1520,5.62962963,28464.42542,27995.26915,27514.55952,0,33.33333333,10631043.58,-427165950,29227.72708,28820.27647,28412.82586,28520
2014-05-23,28100,28560,28100,8511650,60.58753964,422.7170905,42.77503277,24.16575689,57.46444032,73.34184505,-20.3125,1860,6.966292135,28485.66422,28049.05304,27524.96191,8.657367032,2.885789011,10604688.51,-418654300,29255.15365,28847.70304,28440.25243,28560
2014-05-26,28400,28640,28300,3735600,58.44124198,401.4068754,42.77866789,23.40491499,43.57452072,58.12409812,-25,680,2.449567723,28475.51661,28086.28608,27534.06677,0,2.885789011,9420091.356,-422389900,29243.07072,28811.8121,28380.55347,28440
2014-05-27,28340,28460,28060,4748400,53.35276025,356.2047766,6.847253574,22.07554512,30.04776379,43.69557494,-36.71875,140,0.5,28400.95737,28091.40169,27540.09596,0,2.885789011,7172598.761,-427138300,29146.26916,28708.52951,28270.78986,28140
2014-05-28,28380,28700,28180,9200950,59.87440374,358.2121947,40.1820091,21.36074414,36.62372751,36.74867067,-16.40625,360,1.272084806,28458.5224,28145.55391,27551.23928,100,33.33333333,8078294.386,-417937350,28987.75028,28634.1177,28280.48512,28660
2014-05-29,29000,29300,28800,12521500,65.29987257,398.7796909,144.9001052,21.76861896,55.70426295,40.79191808,-3.759398496,1000,3.546099291,28623.2952,28245.97735,27567.64486,100,66.66666667,10104884.02,-405415850,29358.97855,28664.77397,27970.56939,29200
2014-05-30,29400,29640,28860,15831050,59.81581924,398.8963368,130.9134615,22.638597,69.74502064,54.02433703,-41.4893617,300,1.050420168,28675.89626,28304.4557,27580.50412,0,66.66666667,4978165.317,-421246900,29450.11327,28728.78117,28007.44907,28860
2014-06-02,28860,29160,28780,7439450,62.22730298,413.587198,90.84745763,23.22314427,69.46372669,64.97100343,-32.53012048,140,0.483425414,28770.14154,28380.22182,27595.62348,43.97265307,47.99088436,4047904.003,-413807450,29572.72184,28819.87126,28067.02068,29100
2014-06-03,29680,29900,29300,17234250,65.05064253,444.3155115,172.3092544,24.69799837,62.46197625,67.22357453,-26.04166667,380,1.309441764,28910.11009,28477.34355,27613.57747,100,47.99088436,-356398.7173,-396573200,29469.05883,28950.97004,28432.88124,29400
2014-06-05,29320,29600,29000,13507050,60.80849153,442.5862356,95.23809524,25.28559638,56.29862484,62.74144259,-39.58333333,320,1.110340042,28961.19673,28540.45369,27628.76576,0,47.99088436,-4417864.492,-410080250,29411.5541,29063.76106,28715.96802,29140
2014-06-09,29400,29460,28040,22269600,48.28720006,359.6064754,-54.54545455,23.85883995,36.86665714,51.87575274,-92.47311828,-340,-1.192145863,28787.59746,28506.12477,27634.25068,0,33.33333333,-11366334.58,-432349850,29859.93601,29029.93842,28199.94083,28180
2014-06-10,28420,28760,28100,9214100,54.02228071,333.5726864,-56.64160401,22.5339947,25.40962622,39.5249694,-63.44086022,160,0.56022409,28772.5758,28526.49384,27645.05415,45.80262879,15.26754293,-10599193.02,-423135750,29797.74537,28950.12281,28102.50025,28720
2014-06-11,28240,28600,28240,8625750,50.87186345,287.0382627,-67.64827872,21.30378126,21.86379928,28.04669421,-78.49462366,0,0,28698.67007,28518.25633,27652.96406,45.06760322,30.29007734,-9016848.63,-431761500,29728.07327,28836.72822,27945.38317,28440
2014-06-12,28600,28600,28020,12943150,48.89770156,232.949603,-82.678254,19.82488941,24.41812985,23.89718512,-87.23404255,120,0.426439232,28601.18783,28493.66049,27659.00422,0,30.29007734,-8259859.825,-444704650,29394.43385,28695.81807,27997.2023,28260
2014-06-13,28040,28080,27260,18589050,40.29138492,114.5274382,-179.8404887,19.67800337,13.44387113,19.90860009,-96.96969697,-1320,-4.605722261,28320.92387,28383.78806,27655.83005,0,15.02253441,-11959896.6,-463293700,29372.10106,28446.518,27520.93495,27340
2014-06-16,27600,27640,27240,15319950,41.9653303,31.609475,-166.1016949,19.57022136,11.53857025,16.46685708,-90.97744361,-1720,-5.890410959,28134.0519,28297.71301,27654.08049,19.45019515,6.483398385,-11411378.78,-447973750,29245.54299,28159.60376,27073.66454,27480
2014-06-17,27200,27560,27020,13476750,41.9653303,-33.71496309,-145.514489,19.78902945,16.17992046,13.72078728,-84.02777778,-1380,-4.781704782,27988.70703,28219.83558,27652.34835,100,39.81673172,-7132065.586,-447973750,28805.11038,27894.02312,26982.93586,27480
2014-06-18,27460,27520,27120,11044350,39.06228857,-110.0379278,-128.7046476,19.99220839,17.92138574,15.21329215,-95.13888889,-1940,-6.666666667,27804.54991,28118.89886,27647.44936,0,39.81673172,-7544356.954,-459018100,28397.18067,27643.56538,26889.95009,27160
2014-06-19,26900,26980,26400,22339700,33.58852201,-224.4215848,-150.3476034,21.12890453,13.84870404,15.98333675,-98.28571429,-2940,-10,27505.76104,27960.90849,27635.63395,0,33.33333333,-12664618.78,-481357800,28107.88345,27346.66338,26585.4433,26460
2014-06-20,26600,26600,25920,23902650,30.67846478,-346.5806142,-146.3463149,22.68644598,6.082047184,12.61737899,-97.48743719,-3120,-10.70693205,27175.59192,27776.06006,27619.55799,0,-3.79E-14,-18976451.99,-505260450,28160.07595,26991.69245,25823.30895,26020
2014-06-23,26420,26640,26320,12488250,36.34747895,-404.8353453,-104.7219307,24.03323834,13.69756638,11.2094392,-86.93467337,-1740,-6.174591909,27012.12705,27648.81625,27607.82109,100,33.33333333,-20826817.1,-492772200,27748.94914,26688.05141,25627.15368,26440
2014-06-24,26800,27080,26640,11890850,41.94707504,-409.1678516,-65.73228021,24.23746839,32.92375685,17.56779014,-75.37688442,-1820,-6.337047354,26987.20993,27577.50041,27600.77809,100,66.66666667,-19002537.22,-480881350,27316.13246,26523.60738,25731.0823,26900
2014-06-25,26600,26660,26360,10231900,38.03079816,-447.7854237,-89.08943654,24.77296269,44.77887581,30.46673301,-86.95652174,-2040,-7.172995781,26856.71883,27465.35752,27588.83005,30.06143986,76.68714662,-18916180.86,-491113250,26978.82388,26420.31157,25861.79926,26400
2014-06-26,26180,26860,26140,12765300,39.25236094,-464.9611804,-78.54875283,25.52896838,50.87643678,42.85968981,-83.61581921,-1760,-6.227883935,26777.44798,27373.41871,27577.99592,31.19194094,53.75112693,-17161200.45,-478347950,26924.34168,26363.99893,25803.65618,26500
2014-06-27,26140,26380,26120,8953050,37.05008464,-495.4554494,-89.97668998,26.25483856,33.93199234,43.19576831,-89.43661972,-1120,-4.096561814,26653.57065,27263.5693,27564.48353,0,20.4177936,-15540536.57,-487301000,26757.62397,26308.91025,25860.19653,26220
2014-06-30,26200,26480,26180,8881050,39.90312079,-496.1508971,-68.85414373,26.6664251,31.25,38.68614304,-80.59701493,-1040,-3.784570597,26606.11051,27185.13413,27553.29464,100,43.73064698,-11392516.66,-478419950,26728.49746,26279.78374,25831.07002,26440
2014-07-01,26160,26280,26020,8725400,37.88585792,-510.1869214,-84.4325609,27.26506995,21.72619048,28.96939427,-89.55223881,-1280,-4.657933042,26515.86373,27091.31183,27539.82902,29.29417078,43.09805693,-7592122.383,-487145350,26488.77929,26247.98062,26007.18195,26200
2014-07-02,26340,26620,26120,11139250,43.05310375,-483.4608787,-41.89000108,26.92802588,41.26984127,31.41534392,-68.51851852,-560,-2.06185567,26534.56068,27044.52023,27530.47748,100,76.43139026,-2086460.417,-476006100,26575.61716,26261.06351,25946.50985,26600
2014-07-03,26720,26720,26320,8543050,40.85691272,-476.1574449,-32.22836096,26.36571956,46.34920635,36.4484127,-74.41860465,-100,-0.377928949,26495.76942,26979.32783,27518.83094,57.49784121,62.264004,-1819060.484,-484549150,26577.57983,26282.12087,25986.6619,26360
2014-07-04,26440,26520,26060,5978850,38.72931207,-484.1543849,-75.96630327,26.27065238,43.96825397,43.86243386,-87.80487805,100,0.384319754,26412.2651,26897.48708,27504.91223,0,52.4992804,-2950393.649,-490528000,26613.68591,26272.0194,25930.3529,26120
2014-07-07,25820,26020,25800,9437050,36.35098169,-507.2385471,-164.3490528,26.57694197,22.40165631,37.57303888,-97.6744186,-600,-2.269288956,26285.09508,26796.77403,27488.34594,0,19.16594707,-5055801.803,-499965050,26710.25626,26205.30477,25700.35329,25840
2014-07-08,25880,26380,25740,12073200,37.24036851,-514.7576082,-115.3128555,25.93813327,11.65335699,26.00775576,-88.05970149,-1000,-3.717472119,26199.51839,26711.36698,27472.5415,37.39542767,12.46514256,-7378223.156,-487891850,26684.09376,26114.79946,25545.50516,25900
2014-07-09,25740,26160,25660,11829900,41.08231601,-494.0416861,-101.4626636,25.48111467,22.61472267,18.88991199,-64.78873239,-240,-0.909090909,26190.73653,26658.85584,27459.48138,100,45.79847589,-3893497.968,-476061950,26432.45216,26056.87794,25681.30371,26160
